 i and j  , i , j , nam , sk
 iandj , 273 , 4307 , train_neg , MI
 iandj , 186 , 5086 , train_neg , MI
 iandj , 81 , 1883 , train_neg , MI
 iandj , 306 , 4679 , train_neg , MI
 iandj , 118 , 5005 , train_neg , MI
 iandj , 217 , 939 , train_neg , MI
 iandj , 312 , 660 , train_neg , MI
 iandj , 12 , 320 , train_neg , MI
 iandj , 271 , 3749 , train_neg , MI
 iandj , 250 , 4518 , train_neg , MI
 iandj , 272 , 5036 , train_neg , MI
 iandj , 103 , 3379 , train_neg , MI
 iandj , 225 , 396 , train_neg , MI
 iandj , 88 , 1783 , train_neg , MI
 iandj , 155 , 1833 , train_neg , MI
 iandj , 289 , 5560 , train_neg , MI
 iandj , 122 , 847 , train_neg , MI
 iandj , 100 , 5687 , train_neg , MI
 iandj , 82 , 4395 , train_neg , MI
 iandj , 30 , 2792 , train_neg , MI
 iandj , 10 , 4769 , train_neg , MI
 iandj , 295 , 2029 , train_neg , MI
 iandj , 266 , 2062 , train_neg , MI
 iandj , 63 , 1905 , train_neg , MI
 iandj , 257 , 1390 , train_neg , MI
 iandj , 82 , 5092 , train_neg , MI
 iandj , 134 , 3518 , train_neg , MI
 iandj , 135 , 1484 , train_neg , MI
 iandj , 73 , 5090 , train_neg , MI
 iandj , 298 , 1350 , train_neg , MI
 iandj , 203 , 5730 , train_neg , MI
 iandj , 55 , 674 , train_neg , MI
 iandj , 246 , 3270 , train_neg , MI
 iandj , 205 , 5204 , train_neg , MI
 iandj , 324 , 1592 , train_neg , MI
 iandj , 224 , 2391 , train_neg , MI
 iandj , 84 , 3591 , train_neg , MI
 iandj , 13 , 3137 , train_neg , MI
 iandj , 200 , 3619 , train_neg , MI
 iandj , 35 , 2273 , train_neg , MI
 iandj , 44 , 1984 , train_neg , MI
 iandj , 125 , 5298 , train_neg , MI
 iandj , 225 , 2682 , train_neg , MI
 iandj , 324 , 5394 , train_neg , MI
 iandj , 286 , 5242 , train_neg , MI
 iandj , 49 , 2269 , train_neg , MI
 iandj , 247 , 2244 , train_neg , MI
 iandj , 301 , 1244 , train_neg , MI
 iandj , 155 , 5482 , train_neg , MI
 iandj , 229 , 5860 , train_neg , MI
 iandj , 220 , 1653 , train_neg , MI
 iandj , 274 , 5231 , train_neg , MI
 iandj , 137 , 5388 , train_neg , MI
 iandj , 12 , 1989 , train_neg , MI
 iandj , 142 , 2325 , train_neg , MI
 iandj , 181 , 3385 , train_neg , MI
 iandj , 325 , 4451 , train_neg , MI
 iandj , 241 , 5469 , train_neg , MI
 iandj , 180 , 833 , train_neg , MI
 iandj , 331 , 472 , train_neg , MI
 iandj , 84 , 1265 , train_neg , MI
 iandj , 250 , 3268 , train_neg , MI
 iandj , 153 , 4939 , train_neg , MI
 iandj , 327 , 5799 , train_neg , MI
 iandj , 9 , 2836 , train_neg , MI
 iandj , 306 , 2279 , train_neg , MI
 iandj , 146 , 4562 , train_neg , MI
 iandj , 182 , 834 , train_neg , MI
 iandj , 58 , 2990 , train_neg , MI
 iandj , 171 , 4665 , train_neg , MI
 iandj , 277 , 697 , train_neg , MI
 iandj , 1 , 4165 , train_neg , MI
 iandj , 251 , 3718 , train_neg , MI
 iandj , 120 , 1702 , train_neg , MI
 iandj , 288 , 441 , train_neg , MI
 iandj , 301 , 2721 , train_neg , MI
 iandj , 329 , 5484 , train_neg , MI
 iandj , 137 , 3550 , train_neg , MI
 iandj , 43 , 2794 , train_neg , MI
 iandj , 228 , 4606 , train_neg , MI
 iandj , 122 , 5520 , train_neg , MI
 iandj , 14 , 5308 , train_neg , MI
 iandj , 278 , 994 , train_neg , MI
 iandj , 58 , 2354 , train_neg , MI
 iandj , 118 , 5375 , train_neg , MI
 iandj , 285 , 917 , train_neg , MI
 iandj , 79 , 480 , train_neg , MI
 iandj , 126 , 2261 , train_neg , MI
 iandj , 251 , 3880 , train_neg , MI
 iandj , 76 , 5515 , train_neg , MI
 iandj , 203 , 2646 , train_neg , MI
 iandj , 16 , 2827 , train_neg , MI
 iandj , 93 , 400 , train_neg , MI
 iandj , 246 , 3181 , train_neg , MI
 iandj , 307 , 3346 , train_neg , MI
 iandj , 157 , 1720 , train_neg , MI
 iandj , 98 , 5378 , train_neg , MI
 iandj , 53 , 624 , train_neg , MI
 iandj , 92 , 4019 , train_neg , MI
 iandj , 199 , 2456 , train_neg , MI
 iandj , 204 , 5289 , train_neg , MI
 iandj , 81 , 469 , train_neg , MI
 iandj , 8 , 3697 , train_neg , MI
 iandj , 332 , 1946 , train_neg , MI
 iandj , 121 , 5130 , train_neg , MI
 iandj , 314 , 4368 , train_neg , MI
 iandj , 28 , 2189 , train_neg , MI
 iandj , 165 , 3004 , train_neg , MI
 iandj , 161 , 2888 , train_neg , MI
 iandj , 43 , 141 , train_neg , MI
 iandj , 134 , 4836 , train_neg , MI
 iandj , 146 , 5888 , train_neg , MI
 iandj , 105 , 4401 , train_neg , MI
 iandj , 55 , 1379 , train_neg , MI
 iandj , 293 , 4998 , train_neg , MI
 iandj , 298 , 1942 , train_neg , MI
 iandj , 25 , 3464 , train_neg , MI
 iandj , 178 , 2843 , train_neg , MI
 iandj , 58 , 4355 , train_neg , MI
 iandj , 205 , 2305 , train_neg , MI
 iandj , 1 , 5177 , train_neg , MI
 iandj , 221 , 3830 , train_neg , MI
 iandj , 246 , 826 , train_neg , MI
 iandj , 29 , 837 , train_neg , MI
 iandj , 76 , 4814 , train_neg , MI
 iandj , 300 , 1444 , train_neg , MI
 iandj , 116 , 4396 , train_neg , MI
 iandj , 276 , 2946 , train_neg , MI
 iandj , 33 , 386 , train_neg , MI
 iandj , 44 , 4139 , train_neg , MI
 iandj , 138 , 4441 , train_neg , MI
 iandj , 208 , 2782 , train_neg , MI
 iandj , 219 , 1794 , train_neg , MI
 iandj , 162 , 1783 , train_neg , MI
 iandj , 80 , 4535 , train_neg , MI
 iandj , 225 , 798 , train_neg , MI
 iandj , 290 , 1703 , train_neg , MI
 iandj , 179 , 2736 , train_neg , MI
 iandj , 310 , 5269 , train_neg , MI
 iandj , 254 , 2015 , train_neg , MI
 iandj , 121 , 4399 , train_neg , MI
 iandj , 326 , 2173 , train_neg , MI
 iandj , 128 , 3922 , train_neg , MI
 iandj , 203 , 213 , train_neg , MI
 iandj , 93 , 4654 , train_neg , MI
 iandj , 196 , 1170 , train_neg , MI
 iandj , 176 , 595 , train_neg , MI
 iandj , 225 , 934 , train_neg , MI
 iandj , 199 , 2446 , train_neg , MI
 iandj , 305 , 3324 , train_neg , MI
 iandj , 53 , 3164 , train_neg , MI
 iandj , 277 , 615 , train_neg , MI
 iandj , 297 , 2317 , train_neg , MI
 iandj , 164 , 2511 , train_neg , MI
 iandj , 176 , 5461 , train_neg , MI
 iandj , 215 , 1770 , train_neg , MI
 iandj , 188 , 803 , train_neg , MI
 iandj , 244 , 3142 , train_neg , MI
 iandj , 15 , 4269 , train_neg , MI
 iandj , 11 , 1583 , train_neg , MI
 iandj , 122 , 4812 , train_neg , MI
 iandj , 147 , 4001 , train_neg , MI
 iandj , 152 , 1642 , train_neg , MI
 iandj , 170 , 759 , train_neg , MI
 iandj , 42 , 4483 , train_neg , MI
 iandj , 104 , 4292 , train_neg , MI
 iandj , 312 , 4822 , train_neg , MI
 iandj , 263 , 4583 , train_neg , MI
 iandj , 44 , 3562 , train_neg , MI
 iandj , 163 , 774 , train_neg , MI
 iandj , 61 , 1148 , train_neg , MI
 iandj , 194 , 3947 , train_neg , MI
 iandj , 146 , 3749 , train_neg , MI
 iandj , 151 , 4179 , train_neg , MI
 iandj , 114 , 1890 , train_neg , MI
 iandj , 196 , 5456 , train_neg , MI
 iandj , 12 , 5023 , train_neg , MI
 iandj , 15 , 2335 , train_neg , MI
 iandj , 53 , 4531 , train_neg , MI
 iandj , 69 , 973 , train_neg , MI
 iandj , 320 , 1505 , train_neg , MI
 iandj , 177 , 3495 , train_neg , MI
 iandj , 244 , 2928 , train_neg , MI
 iandj , 299 , 4246 , train_neg , MI
 iandj , 307 , 2813 , train_neg , MI
 iandj , 160 , 674 , train_neg , MI
 iandj , 205 , 4919 , train_neg , MI
 iandj , 135 , 1284 , train_neg , MI
 iandj , 162 , 3401 , train_neg , MI
 iandj , 9 , 4963 , train_neg , MI
 iandj , 251 , 5418 , train_neg , MI
 iandj , 302 , 4249 , train_neg , MI
 iandj , 97 , 2485 , train_neg , MI
 iandj , 13 , 1676 , train_neg , MI
 iandj , 69 , 101 , train_neg , MI
 iandj , 152 , 1515 , train_neg , MI
 iandj , 262 , 424 , train_neg , MI
 iandj , 84 , 1048 , train_neg , MI
 iandj , 108 , 4995 , train_neg , MI
 iandj , 179 , 4654 , train_neg , MI
 iandj , 9 , 3482 , train_neg , MI
 iandj , 118 , 5696 , train_neg , MI
 iandj , 71 , 2525 , train_neg , MI
 iandj , 167 , 4566 , train_neg , MI
 iandj , 234 , 5546 , train_neg , MI
 iandj , 243 , 4467 , train_neg , MI
 iandj , 249 , 1226 , train_neg , MI
 iandj , 214 , 4565 , train_neg , MI
 iandj , 88 , 5832 , train_neg , MI
 iandj , 107 , 5912 , train_neg , MI
 iandj , 74 , 1312 , train_neg , MI
 iandj , 48 , 4298 , train_neg , MI
 iandj , 162 , 1967 , train_neg , MI
 iandj , 286 , 3542 , train_neg , MI
 iandj , 45 , 3637 , train_neg , MI
 iandj , 86 , 2107 , train_neg , MI
 iandj , 205 , 4307 , train_neg , MI
 iandj , 263 , 343 , train_neg , MI
 iandj , 299 , 4019 , train_neg , MI
 iandj , 180 , 5820 , train_neg , MI
 iandj , 263 , 5112 , train_neg , MI
 iandj , 116 , 5626 , train_neg , MI
 iandj , 99 , 3794 , train_neg , MI
 iandj , 252 , 1170 , train_neg , MI
 iandj , 7 , 4055 , train_neg , MI
 iandj , 138 , 4277 , train_neg , MI
 iandj , 260 , 5368 , train_neg , MI
 iandj , 183 , 5818 , train_neg , MI
 iandj , 323 , 2509 , train_neg , MI
 iandj , 289 , 2287 , train_neg , MI
 iandj , 315 , 2111 , train_neg , MI
 iandj , 301 , 1285 , train_neg , MI
 iandj , 37 , 480 , train_neg , MI
 iandj , 156 , 5780 , train_neg , MI
 iandj , 302 , 1477 , train_neg , MI
 iandj , 330 , 3369 , train_neg , MI
 iandj , 126 , 5221 , train_neg , MI
 iandj , 35 , 1634 , train_neg , MI
 iandj , 56 , 1367 , train_neg , MI
 iandj , 75 , 3143 , train_neg , MI
 iandj , 209 , 1328 , train_neg , MI
 iandj , 58 , 1984 , train_neg , MI
 iandj , 276 , 4610 , train_neg , MI
 iandj , 294 , 2166 , train_neg , MI
 iandj , 182 , 3278 , train_neg , MI
 iandj , 291 , 3589 , train_neg , MI
 iandj , 97 , 1180 , train_neg , MI
 iandj , 28 , 4804 , train_neg , MI
 iandj , 226 , 5882 , train_neg , MI
 iandj , 289 , 3163 , train_neg , MI
 iandj , 85 , 1248 , train_neg , MI
 iandj , 301 , 3526 , train_neg , MI
 iandj , 213 , 2002 , train_neg , MI
 iandj , 69 , 1967 , train_neg , MI
 iandj , 295 , 3138 , train_neg , MI
 iandj , 174 , 926 , train_neg , MI
 iandj , 280 , 5605 , train_neg , MI
 iandj , 259 , 1979 , train_neg , MI
 iandj , 311 , 2454 , train_neg , MI
 iandj , 219 , 1144 , train_neg , MI
 iandj , 293 , 4286 , train_neg , MI
 iandj , 51 , 1387 , train_neg , MI
 iandj , 32 , 2330 , train_neg , MI
 iandj , 83 , 2213 , train_neg , MI
 iandj , 10 , 208 , train_neg , MI
 iandj , 237 , 4976 , train_neg , MI
 iandj , 109 , 2120 , train_neg , MI
 iandj , 35 , 5052 , train_neg , MI
 iandj , 207 , 5928 , train_neg , MI
 iandj , 173 , 888 , train_neg , MI
 iandj , 47 , 2360 , train_neg , MI
 iandj , 105 , 1949 , train_neg , MI
 iandj , 76 , 4646 , train_neg , MI
 iandj , 114 , 552 , train_neg , MI
 iandj , 171 , 1423 , train_neg , MI
 iandj , 187 , 4611 , train_neg , MI
 iandj , 58 , 2445 , train_neg , MI
 iandj , 273 , 3146 , train_neg , MI
 iandj , 202 , 4977 , train_neg , MI
 iandj , 216 , 4129 , train_neg , MI
 iandj , 147 , 930 , train_neg , MI
 iandj , 270 , 2236 , train_neg , MI
 iandj , 111 , 5864 , train_neg , MI
 iandj , 256 , 2363 , train_neg , MI
 iandj , 330 , 453 , train_neg , MI
 iandj , 291 , 1986 , train_neg , MI
 iandj , 217 , 1436 , train_neg , MI
 iandj , 45 , 1062 , train_neg , MI
 iandj , 132 , 5210 , train_neg , MI
 iandj , 72 , 1093 , train_neg , MI
 iandj , 69 , 943 , train_neg , MI
 iandj , 57 , 4557 , train_neg , MI
 iandj , 126 , 2865 , train_neg , MI
 iandj , 170 , 2219 , train_neg , MI
 iandj , 280 , 2811 , train_neg , MI
 iandj , 107 , 3767 , train_neg , MI
 iandj , 104 , 5169 , train_neg , MI
 iandj , 230 , 2712 , train_neg , MI
 iandj , 108 , 870 , train_neg , MI
 iandj , 123 , 5214 , train_neg , MI
 iandj , 4 , 3415 , train_neg , MI
 iandj , 308 , 1297 , train_neg , MI
 iandj , 208 , 5182 , train_neg , MI
 iandj , 286 , 2408 , train_neg , MI
 iandj , 31 , 374 , train_neg , MI
 iandj , 1 , 2530 , train_neg , MI
 iandj , 158 , 3251 , train_neg , MI
 iandj , 276 , 4043 , train_neg , MI
 iandj , 312 , 1362 , train_neg , MI
 iandj , 72 , 5948 , train_neg , MI
 iandj , 160 , 5402 , train_neg , MI
 iandj , 297 , 387 , train_neg , MI
 iandj , 259 , 1707 , train_neg , MI
 iandj , 82 , 5839 , train_neg , MI
 iandj , 66 , 534 , train_neg , MI
 iandj , 304 , 4670 , train_neg , MI
 iandj , 206 , 2137 , train_neg , MI
 iandj , 99 , 520 , train_neg , MI
 iandj , 309 , 5944 , train_neg , MI
 iandj , 48 , 676 , train_neg , MI
 iandj , 29 , 1783 , train_neg , MI
 iandj , 267 , 1664 , train_neg , MI
 iandj , 223 , 1780 , train_neg , MI
 iandj , 203 , 4819 , train_neg , MI
 iandj , 332 , 4838 , train_neg , MI
 iandj , 141 , 1866 , train_neg , MI
 iandj , 21 , 1474 , train_neg , MI
 iandj , 1 , 2792 , train_neg , MI
 iandj , 185 , 1318 , train_neg , MI
 iandj , 101 , 2696 , train_neg , MI
 iandj , 74 , 4455 , train_neg , MI
 iandj , 268 , 477 , train_neg , MI
 iandj , 78 , 2151 , train_neg , MI
 iandj , 183 , 2873 , train_neg , MI
 iandj , 162 , 3680 , train_neg , MI
 iandj , 151 , 5485 , train_neg , MI
 iandj , 117 , 4124 , train_neg , MI
 iandj , 140 , 1137 , train_neg , MI
 iandj , 10 , 5031 , train_neg , MI
 iandj , 25 , 4511 , train_neg , MI
 iandj , 132 , 2182 , train_neg , MI
 iandj , 13 , 5680 , train_neg , MI
 iandj , 322 , 3520 , train_neg , MI
 iandj , 235 , 3658 , train_neg , MI
 iandj , 3 , 5107 , train_neg , MI
 iandj , 208 , 493 , train_neg , MI
 iandj , 188 , 3001 , train_neg , MI
 iandj , 242 , 870 , train_neg , MI
 iandj , 268 , 5477 , train_neg , MI
 iandj , 271 , 3506 , train_neg , MI
 iandj , 62 , 2323 , train_neg , MI
 iandj , 135 , 4028 , train_neg , MI
 iandj , 327 , 1135 , train_neg , MI
 iandj , 166 , 5041 , train_neg , MI
 iandj , 248 , 3564 , train_neg , MI
 iandj , 80 , 4793 , train_neg , MI
 iandj , 253 , 4111 , train_neg , MI
 iandj , 9 , 2258 , train_neg , MI
 iandj , 183 , 4837 , train_neg , MI
 iandj , 209 , 4061 , train_neg , MI
 iandj , 46 , 2260 , train_neg , MI
 iandj , 11 , 681 , train_neg , MI
 iandj , 142 , 5704 , train_neg , MI
 iandj , 297 , 3735 , train_neg , MI
 iandj , 169 , 1631 , train_neg , MI
 iandj , 215 , 3469 , train_neg , MI
 iandj , 170 , 3827 , train_neg , MI
 iandj , 176 , 3023 , train_neg , MI
 iandj , 304 , 4306 , train_neg , MI
 iandj , 24 , 867 , train_neg , MI
 iandj , 170 , 4125 , train_neg , MI
 iandj , 108 , 1701 , train_neg , MI
 iandj , 220 , 729 , train_neg , MI
 iandj , 12 , 5245 , train_neg , MI
 iandj , 114 , 2072 , train_neg , MI
 iandj , 329 , 4470 , train_neg , MI
 iandj , 85 , 4636 , train_neg , MI
 iandj , 203 , 1406 , train_neg , MI
 iandj , 289 , 5824 , train_neg , MI
 iandj , 24 , 4215 , train_neg , MI
 iandj , 181 , 2838 , train_neg , MI
 iandj , 66 , 4101 , train_neg , MI
 iandj , 33 , 5001 , train_neg , MI
 iandj , 15 , 4614 , train_neg , MI
 iandj , 21 , 5373 , train_neg , MI
 iandj , 292 , 5090 , train_neg , MI
 iandj , 160 , 4493 , train_neg , MI
 iandj , 271 , 4233 , train_neg , MI
 iandj , 28 , 5759 , train_neg , MI
 iandj , 72 , 2287 , train_neg , MI
 iandj , 81 , 4690 , train_neg , MI
 iandj , 84 , 5340 , train_neg , MI
 iandj , 288 , 551 , train_neg , MI
 iandj , 162 , 497 , train_neg , MI
 iandj , 306 , 5880 , train_neg , MI
 iandj , 134 , 3173 , train_neg , MI
 iandj , 68 , 2206 , train_neg , MI
 iandj , 324 , 5651 , train_neg , MI
 iandj , 41 , 4082 , train_neg , MI
 iandj , 273 , 3941 , train_neg , MI
 iandj , 247 , 3945 , train_neg , MI
 iandj , 117 , 1401 , train_neg , MI
 iandj , 292 , 2706 , train_neg , MI
 iandj , 50 , 1704 , train_neg , MI
 iandj , 284 , 1764 , train_neg , MI
 iandj , 57 , 2371 , train_neg , MI
 iandj , 248 , 4846 , train_neg , MI
 iandj , 94 , 462 , train_neg , MI
 iandj , 62 , 704 , train_neg , MI
 iandj , 276 , 5211 , train_neg , MI
 iandj , 228 , 544 , train_neg , MI
 iandj , 257 , 5129 , train_neg , MI
 iandj , 244 , 743 , train_neg , MI
 iandj , 280 , 1615 , train_neg , MI
 iandj , 86 , 953 , train_neg , MI
 iandj , 40 , 68 , train_neg , MI
 iandj , 142 , 2531 , train_neg , MI
 iandj , 198 , 1500 , train_neg , MI
 iandj , 226 , 3841 , train_neg , MI
 iandj , 305 , 2725 , train_neg , MI
 iandj , 233 , 1157 , train_neg , MI
 iandj , 309 , 1545 , train_neg , MI
 iandj , 263 , 1678 , train_neg , MI
 iandj , 55 , 4226 , train_neg , MI
 iandj , 242 , 616 , train_neg , MI
 iandj , 321 , 1783 , train_neg , MI
 iandj , 143 , 3533 , train_neg , MI
 iandj , 9 , 3512 , train_neg , MI
 iandj , 20 , 465 , train_neg , MI
 iandj , 239 , 3011 , train_neg , MI
 iandj , 296 , 2363 , train_neg , MI
 iandj , 323 , 4940 , train_neg , MI
 iandj , 98 , 562 , train_neg , MI
 iandj , 144 , 2949 , train_neg , MI
 iandj , 14 , 4567 , train_neg , MI
 iandj , 67 , 1391 , train_neg , MI
 iandj , 193 , 4749 , train_neg , MI
 iandj , 91 , 1873 , train_neg , MI
 iandj , 221 , 1861 , train_neg , MI
 iandj , 224 , 3445 , train_neg , MI
 iandj , 21 , 660 , train_neg , MI
 iandj , 132 , 4299 , train_neg , MI
 iandj , 62 , 5317 , train_neg , MI
 iandj , 199 , 5260 , train_neg , MI
 iandj , 216 , 2740 , train_neg , MI
 iandj , 195 , 4790 , train_neg , MI
 iandj , 44 , 2548 , train_neg , MI
 iandj , 248 , 400 , train_neg , MI
 iandj , 224 , 3300 , train_neg , MI
 iandj , 47 , 425 , train_neg , MI
 iandj , 287 , 5690 , train_neg , MI
 iandj , 277 , 1136 , train_neg , MI
 iandj , 120 , 4053 , train_neg , MI
 iandj , 178 , 618 , train_neg , MI
 iandj , 220 , 482 , train_neg , MI
 iandj , 241 , 3953 , train_neg , MI
 iandj , 5 , 1832 , train_neg , MI
 iandj , 291 , 5813 , train_neg , MI
 iandj , 118 , 3551 , train_neg , MI
 iandj , 46 , 268 , train_neg , MI
 iandj , 176 , 299 , train_neg , MI
 iandj , 295 , 5392 , train_neg , MI
 iandj , 198 , 3007 , train_neg , MI
 iandj , 74 , 1608 , train_neg , MI
 iandj , 279 , 326 , train_neg , MI
 iandj , 103 , 1931 , train_neg , MI
 iandj , 32 , 4160 , train_neg , MI
 iandj , 69 , 4008 , train_neg , MI
 iandj , 68 , 589 , train_neg , MI
 iandj , 111 , 717 , train_neg , MI
 iandj , 42 , 1755 , train_neg , MI
 iandj , 67 , 5132 , train_neg , MI
 iandj , 18 , 5313 , train_neg , MI
 iandj , 24 , 1818 , train_neg , MI
 iandj , 48 , 215 , train_neg , MI
 iandj , 209 , 1290 , train_neg , MI
 iandj , 50 , 2916 , train_neg , MI
 iandj , 297 , 728 , train_neg , MI
 iandj , 206 , 2775 , train_neg , MI
 iandj , 107 , 3884 , train_neg , MI
 iandj , 177 , 3191 , train_neg , MI
 iandj , 89 , 2960 , train_neg , MI
 iandj , 13 , 2826 , train_neg , MI
 iandj , 232 , 2337 , train_neg , MI
 iandj , 49 , 984 , train_neg , MI
 iandj , 79 , 2609 , train_neg , MI
 iandj , 24 , 1358 , train_neg , MI
 iandj , 107 , 2120 , train_neg , MI
 iandj , 114 , 5623 , train_neg , MI
 iandj , 172 , 4552 , train_neg , MI
 iandj , 41 , 3557 , train_neg , MI
 iandj , 287 , 861 , train_neg , MI
 iandj , 12 , 573 , train_neg , MI
 iandj , 32 , 3281 , train_neg , MI
 iandj , 191 , 5071 , train_neg , MI
 iandj , 208 , 1720 , train_neg , MI
 iandj , 84 , 4530 , train_neg , MI
 iandj , 37 , 5735 , train_neg , MI
 iandj , 8 , 2925 , train_neg , MI
 iandj , 36 , 3408 , train_neg , MI
 iandj , 119 , 5325 , train_neg , MI
 iandj , 193 , 1106 , train_neg , MI
 iandj , 55 , 495 , train_neg , MI
 iandj , 59 , 5301 , train_neg , MI
 iandj , 229 , 3258 , train_neg , MI
 iandj , 38 , 2340 , train_neg , MI
 iandj , 127 , 5322 , train_neg , MI
 iandj , 328 , 5112 , train_neg , MI
 iandj , 209 , 1703 , train_neg , MI
 iandj , 183 , 3631 , train_neg , MI
 iandj , 274 , 851 , train_neg , MI
 iandj , 182 , 4729 , train_neg , MI
 iandj , 320 , 2656 , train_neg , MI
 iandj , 287 , 5608 , train_neg , MI
 iandj , 300 , 4898 , train_neg , MI
 iandj , 329 , 3492 , train_neg , MI
 iandj , 275 , 1320 , train_neg , MI
 iandj , 181 , 2817 , train_neg , MI
 iandj , 7 , 5172 , train_neg , MI
 iandj , 299 , 4524 , train_neg , MI
 iandj , 177 , 5530 , train_neg , MI
 iandj , 183 , 2605 , train_neg , MI
 iandj , 299 , 5517 , train_neg , MI
 iandj , 138 , 1155 , train_neg , MI
 iandj , 167 , 1131 , train_neg , MI
 iandj , 210 , 5221 , train_neg , MI
 iandj , 248 , 874 , train_neg , MI
 iandj , 16 , 3837 , train_neg , MI
 iandj , 228 , 5223 , train_neg , MI
 iandj , 67 , 2049 , train_neg , MI
 iandj , 167 , 2590 , train_neg , MI
 iandj , 33 , 516 , train_neg , MI
 iandj , 262 , 3364 , train_neg , MI
 iandj , 156 , 4078 , train_neg , MI
 iandj , 303 , 2968 , train_neg , MI
 iandj , 217 , 2702 , train_neg , MI
 iandj , 95 , 5266 , train_neg , MI
 iandj , 140 , 1019 , train_neg , MI
 iandj , 162 , 4859 , train_neg , MI
 iandj , 332 , 3688 , train_neg , MI
 iandj , 165 , 4997 , train_neg , MI
 iandj , 297 , 1107 , train_neg , MI
 iandj , 309 , 3698 , train_neg , MI
 iandj , 303 , 839 , train_neg , MI
 iandj , 52 , 3821 , train_neg , MI
 iandj , 217 , 823 , train_neg , MI
 iandj , 241 , 4833 , train_neg , MI
 iandj , 68 , 2450 , train_neg , MI
 iandj , 240 , 2979 , train_neg , MI
 iandj , 109 , 2616 , train_neg , MI
 iandj , 6 , 2707 , train_neg , MI
 iandj , 83 , 4887 , train_neg , MI
 iandj , 243 , 2705 , train_neg , MI
 iandj , 60 , 2067 , train_neg , MI
 iandj , 161 , 2167 , train_neg , MI
 iandj , 315 , 4424 , train_neg , MI
 iandj , 32 , 2825 , train_neg , MI
 iandj , 245 , 5126 , train_neg , MI
 iandj , 318 , 765 , train_neg , MI
 iandj , 152 , 1518 , train_neg , MI
 iandj , 99 , 2259 , train_neg , MI
 iandj , 188 , 611 , train_neg , MI
 iandj , 298 , 4990 , train_neg , MI
 iandj , 100 , 4606 , train_neg , MI
 iandj , 12 , 2725 , train_neg , MI
 iandj , 275 , 1359 , train_neg , MI
 iandj , 138 , 4935 , train_neg , MI
 iandj , 209 , 4644 , train_neg , MI
 iandj , 262 , 5282 , train_neg , MI
 iandj , 176 , 5939 , train_neg , MI
 iandj , 43 , 3566 , train_neg , MI
 iandj , 303 , 4820 , train_neg , MI
 iandj , 118 , 3756 , train_neg , MI
 iandj , 139 , 912 , train_neg , MI
 iandj , 131 , 799 , train_neg , MI
 iandj , 237 , 545 , train_neg , MI
 iandj , 275 , 5837 , train_neg , MI
 iandj , 43 , 877 , train_neg , MI
 iandj , 326 , 5866 , train_neg , MI
 iandj , 197 , 3087 , train_neg , MI
 iandj , 113 , 1430 , train_neg , MI
 iandj , 59 , 3948 , train_neg , MI
 iandj , 325 , 1423 , train_neg , MI
 iandj , 325 , 2843 , train_neg , MI
 iandj , 74 , 4748 , train_neg , MI
 iandj , 259 , 920 , train_neg , MI
 iandj , 123 , 1235 , train_neg , MI
 iandj , 289 , 4223 , train_neg , MI
 iandj , 158 , 1713 , train_neg , MI
 iandj , 145 , 4428 , train_neg , MI
 iandj , 210 , 5664 , train_neg , MI
 iandj , 71 , 1459 , train_neg , MI
 iandj , 133 , 4930 , train_neg , MI
 iandj , 318 , 1205 , train_neg , MI
 iandj , 71 , 4211 , train_neg , MI
 iandj , 39 , 4136 , train_neg , MI
 iandj , 187 , 4698 , train_neg , MI
 iandj , 117 , 4549 , train_neg , MI
 iandj , 213 , 5366 , train_neg , MI
 iandj , 263 , 2452 , train_neg , MI
 iandj , 186 , 3865 , train_neg , MI
 iandj , 24 , 5504 , train_neg , MI
 iandj , 204 , 4649 , train_neg , MI
 iandj , 186 , 4451 , train_neg , MI
 iandj , 128 , 145 , train_neg , MI
 iandj , 248 , 5016 , train_neg , MI
 iandj , 95 , 1699 , train_neg , MI
 iandj , 128 , 3884 , train_neg , MI
 iandj , 311 , 4146 , train_neg , MI
 iandj , 173 , 1277 , train_neg , MI
 iandj , 183 , 5024 , train_neg , MI
 iandj , 253 , 752 , train_neg , MI
 iandj , 35 , 5357 , train_neg , MI
 iandj , 325 , 3580 , train_neg , MI
 iandj , 333 , 491 , train_neg , MI
 iandj , 280 , 2868 , train_neg , MI
 iandj , 250 , 5207 , train_neg , MI
 iandj , 287 , 2313 , train_neg , MI
 iandj , 317 , 2203 , train_neg , MI
 iandj , 294 , 4891 , train_neg , MI
 iandj , 128 , 2761 , train_neg , MI
 iandj , 170 , 2990 , train_neg , MI
 iandj , 95 , 3132 , train_neg , MI
 iandj , 242 , 4842 , train_neg , MI
 iandj , 36 , 2647 , train_neg , MI
 iandj , 329 , 5697 , train_neg , MI
 iandj , 106 , 4684 , train_neg , MI
 iandj , 148 , 4134 , train_neg , MI
 iandj , 254 , 2181 , train_neg , MI
 iandj , 178 , 5826 , train_neg , MI
 iandj , 10 , 74 , train_neg , MI
 iandj , 100 , 2317 , train_neg , MI
 iandj , 233 , 3469 , train_neg , MI
 iandj , 270 , 494 , train_neg , MI
 iandj , 76 , 3106 , train_neg , MI
 iandj , 103 , 2917 , train_neg , MI
 iandj , 222 , 1574 , train_neg , MI
 iandj , 218 , 3168 , train_neg , MI
 iandj , 124 , 1378 , train_neg , MI
 iandj , 16 , 972 , train_neg , MI
