 i and j  , i , j , nam , sk
iandj , 322 , 418 , test_neg , SP
iandj , 82 , 931 , test_neg , SP
iandj , 236 , 392 , test_neg , SP
iandj , 174 , 1977 , test_neg , SP
iandj , 144 , 4136 , test_neg , SP
iandj , 134 , 2038 , test_neg , SP
iandj , 78 , 1119 , test_neg , SP
iandj , 55 , 4508 , test_neg , SP
iandj , 4 , 4285 , test_neg , SP
iandj , 12 , 703 , test_neg , SP
iandj , 32 , 365 , test_neg , SP
iandj , 332 , 1808 , test_neg , SP
iandj , 197 , 3973 , test_neg , SP
iandj , 242 , 899 , test_neg , SP
iandj , 70 , 907 , test_neg , SP
iandj , 296 , 4206 , test_neg , SP
iandj , 65 , 315 , test_neg , SP
iandj , 133 , 2532 , test_neg , SP
iandj , 139 , 624 , test_neg , SP
iandj , 107 , 462 , test_neg , SP
iandj , 16 , 4233 , test_neg , SP
iandj , 67 , 1041 , test_neg , SP
iandj , 321 , 1446 , test_neg , SP
iandj , 150 , 2337 , test_neg , SP
iandj , 132 , 2348 , test_neg , SP
iandj , 269 , 2847 , test_neg , SP
iandj , 161 , 4280 , test_neg , SP
iandj , 328 , 667 , test_neg , SP
iandj , 135 , 3134 , test_neg , SP
iandj , 329 , 2962 , test_neg , SP
iandj , 79 , 796 , test_neg , SP
iandj , 244 , 2230 , test_neg , SP
iandj , 60 , 1329 , test_neg , SP
iandj , 181 , 1660 , test_neg , SP
iandj , 229 , 1571 , test_neg , SP
iandj , 254 , 468 , test_neg , SP
iandj , 49 , 510 , test_neg , SP
iandj , 35 , 4379 , test_neg , SP
iandj , 266 , 3051 , test_neg , SP
iandj , 51 , 3517 , test_neg , SP
iandj , 272 , 1339 , test_neg , SP
iandj , 180 , 492 , test_neg , SP
iandj , 133 , 1134 , test_neg , SP
iandj , 14 , 3076 , test_neg , SP
iandj , 209 , 2146 , test_neg , SP
iandj , 86 , 4414 , test_neg , SP
iandj , 213 , 2417 , test_neg , SP
iandj , 281 , 1462 , test_neg , SP
iandj , 260 , 2017 , test_neg , SP
iandj , 225 , 1787 , test_neg , SP
iandj , 19 , 715 , test_neg , SP
iandj , 135 , 4295 , test_neg , SP
iandj , 80 , 2535 , test_neg , SP
iandj , 163 , 4255 , test_neg , SP
iandj , 329 , 1681 , test_neg , SP
iandj , 170 , 441 , test_neg , SP
iandj , 57 , 131 , test_neg , SP
iandj , 319 , 4301 , test_neg , SP
iandj , 268 , 2727 , test_neg , SP
iandj , 176 , 2947 , test_neg , SP
iandj , 28 , 4364 , test_neg , SP
iandj , 52 , 1722 , test_neg , SP
iandj , 156 , 1741 , test_neg , SP
iandj , 326 , 3128 , test_neg , SP
iandj , 143 , 3915 , test_neg , SP
iandj , 323 , 1815 , test_neg , SP
iandj , 108 , 277 , test_neg , SP
iandj , 92 , 493 , test_neg , SP
iandj , 125 , 642 , test_neg , SP
iandj , 260 , 455 , test_neg , SP
iandj , 58 , 2231 , test_neg , SP
iandj , 37 , 2476 , test_neg , SP
iandj , 114 , 1284 , test_neg , SP
iandj , 206 , 1272 , test_neg , SP
iandj , 240 , 3929 , test_neg , SP
iandj , 13 , 4178 , test_neg , SP
iandj , 272 , 2659 , test_neg , SP
iandj , 314 , 2749 , test_neg , SP
iandj , 2 , 3966 , test_neg , SP
iandj , 285 , 3917 , test_neg , SP
iandj , 60 , 4068 , test_neg , SP
iandj , 274 , 4369 , test_neg , SP
iandj , 243 , 1608 , test_neg , SP
iandj , 98 , 1342 , test_neg , SP
iandj , 115 , 1496 , test_neg , SP
iandj , 146 , 742 , test_neg , SP
iandj , 172 , 950 , test_neg , SP
iandj , 273 , 1976 , test_neg , SP
iandj , 38 , 3011 , test_neg , SP
iandj , 330 , 2728 , test_neg , SP
iandj , 18 , 3500 , test_neg , SP
iandj , 172 , 3616 , test_neg , SP
iandj , 188 , 3964 , test_neg , SP
iandj , 267 , 2012 , test_neg , SP
iandj , 170 , 1952 , test_neg , SP
iandj , 152 , 1840 , test_neg , SP
iandj , 252 , 370 , test_neg , SP
iandj , 223 , 4381 , test_neg , SP
iandj , 125 , 1622 , test_neg , SP
iandj , 154 , 467 , test_neg , SP
iandj , 322 , 2682 , test_neg , SP
iandj , 153 , 1961 , test_neg , SP
iandj , 46 , 509 , test_neg , SP
iandj , 130 , 1873 , test_neg , SP
iandj , 8 , 2855 , test_neg , SP
iandj , 1 , 1925 , test_neg , SP
iandj , 69 , 3974 , test_neg , SP
iandj , 35 , 3792 , test_neg , SP
iandj , 220 , 2513 , test_neg , SP
iandj , 71 , 2303 , test_neg , SP
iandj , 332 , 3301 , test_neg , SP
iandj , 293 , 3746 , test_neg , SP
iandj , 34 , 1679 , test_neg , SP
iandj , 154 , 3010 , test_neg , SP
iandj , 78 , 4182 , test_neg , SP
iandj , 285 , 2697 , test_neg , SP
iandj , 13 , 4490 , test_neg , SP
iandj , 259 , 1982 , test_neg , SP
iandj , 242 , 2607 , test_neg , SP
iandj , 192 , 2236 , test_neg , SP
iandj , 244 , 741 , test_neg , SP
iandj , 117 , 1511 , test_neg , SP
iandj , 129 , 4481 , test_neg , SP
iandj , 32 , 3868 , test_neg , SP
iandj , 75 , 301 , test_neg , SP
iandj , 316 , 4045 , test_neg , SP
iandj , 332 , 2955 , test_neg , SP
iandj , 81 , 2469 , test_neg , SP
iandj , 117 , 819 , test_neg , SP
iandj , 324 , 1056 , test_neg , SP
iandj , 234 , 2845 , test_neg , SP
iandj , 272 , 3703 , test_neg , SP
iandj , 301 , 3606 , test_neg , SP
iandj , 110 , 2990 , test_neg , SP
iandj , 2 , 1084 , test_neg , SP
iandj , 11 , 1519 , test_neg , SP
iandj , 43 , 818 , test_neg , SP
iandj , 296 , 2620 , test_neg , SP
iandj , 129 , 2421 , test_neg , SP
iandj , 126 , 1142 , test_neg , SP
iandj , 189 , 1181 , test_neg , SP
iandj , 49 , 3291 , test_neg , SP
iandj , 231 , 2002 , test_neg , SP
iandj , 187 , 3684 , test_neg , SP
iandj , 156 , 3413 , test_neg , SP
iandj , 230 , 794 , test_neg , SP
iandj , 25 , 4441 , test_neg , SP
iandj , 108 , 320 , test_neg , SP
iandj , 280 , 3174 , test_neg , SP
iandj , 86 , 2156 , test_neg , SP
iandj , 176 , 3030 , test_neg , SP
iandj , 264 , 2756 , test_neg , SP
iandj , 303 , 2550 , test_neg , SP
iandj , 36 , 61 , test_neg , SP
iandj , 131 , 1848 , test_neg , SP
iandj , 174 , 2680 , test_neg , SP
iandj , 271 , 869 , test_neg , SP
iandj , 59 , 2200 , test_neg , SP
iandj , 326 , 2313 , test_neg , SP
iandj , 16 , 1634 , test_neg , SP
iandj , 234 , 1576 , test_neg , SP
iandj , 177 , 2150 , test_neg , SP
iandj , 101 , 229 , test_neg , SP
iandj , 328 , 1544 , test_neg , SP
iandj , 22 , 3786 , test_neg , SP
iandj , 309 , 2175 , test_neg , SP
iandj , 205 , 3824 , test_neg , SP
iandj , 272 , 821 , test_neg , SP
iandj , 252 , 2266 , test_neg , SP
iandj , 22 , 3105 , test_neg , SP
iandj , 94 , 4242 , test_neg , SP
iandj , 332 , 2572 , test_neg , SP
iandj , 109 , 2206 , test_neg , SP
iandj , 155 , 245 , test_neg , SP
iandj , 15 , 2454 , test_neg , SP
iandj , 39 , 2336 , test_neg , SP
iandj , 174 , 894 , test_neg , SP
iandj , 156 , 934 , test_neg , SP
iandj , 285 , 288 , test_neg , SP
iandj , 226 , 4217 , test_neg , SP
iandj , 32 , 2074 , test_neg , SP
iandj , 108 , 3043 , test_neg , SP
iandj , 287 , 1421 , test_neg , SP
iandj , 187 , 3324 , test_neg , SP
iandj , 303 , 2868 , test_neg , SP
iandj , 330 , 3003 , test_neg , SP
iandj , 21 , 3991 , test_neg , SP
iandj , 166 , 892 , test_neg , SP
iandj , 152 , 3017 , test_neg , SP
iandj , 274 , 2917 , test_neg , SP
iandj , 152 , 4262 , test_neg , SP
iandj , 72 , 1475 , test_neg , SP
iandj , 21 , 1089 , test_neg , SP
iandj , 245 , 2463 , test_neg , SP
iandj , 124 , 221 , test_neg , SP
iandj , 164 , 1209 , test_neg , SP
iandj , 290 , 3008 , test_neg , SP
iandj , 314 , 4480 , test_neg , SP
iandj , 186 , 3348 , test_neg , SP
iandj , 160 , 4422 , test_neg , SP
iandj , 324 , 3555 , test_neg , SP
iandj , 27 , 3304 , test_neg , SP
iandj , 213 , 4117 , test_neg , SP
iandj , 48 , 3396 , test_neg , SP
iandj , 302 , 2282 , test_neg , SP
iandj , 243 , 3752 , test_neg , SP
iandj , 52 , 4303 , test_neg , SP
iandj , 222 , 1927 , test_neg , SP
iandj , 251 , 2752 , test_neg , SP
iandj , 186 , 784 , test_neg , SP
iandj , 260 , 1475 , test_neg , SP
iandj , 151 , 472 , test_neg , SP
iandj , 47 , 3612 , test_neg , SP
iandj , 100 , 1718 , test_neg , SP
iandj , 309 , 4042 , test_neg , SP
iandj , 85 , 3874 , test_neg , SP
iandj , 160 , 3920 , test_neg , SP
iandj , 22 , 325 , test_neg , SP
iandj , 145 , 329 , test_neg , SP
iandj , 303 , 1509 , test_neg , SP
iandj , 290 , 1046 , test_neg , SP
iandj , 23 , 4159 , test_neg , SP
iandj , 14 , 303 , test_neg , SP
iandj , 108 , 802 , test_neg , SP
iandj , 171 , 1923 , test_neg , SP
iandj , 76 , 3390 , test_neg , SP
iandj , 54 , 2809 , test_neg , SP
iandj , 187 , 1633 , test_neg , SP
iandj , 144 , 2646 , test_neg , SP
iandj , 86 , 1162 , test_neg , SP
iandj , 203 , 3083 , test_neg , SP
iandj , 260 , 3910 , test_neg , SP
iandj , 142 , 928 , test_neg , SP
iandj , 331 , 3902 , test_neg , SP
iandj , 229 , 1274 , test_neg , SP
iandj , 95 , 2541 , test_neg , SP
iandj , 60 , 212 , test_neg , SP
iandj , 295 , 1482 , test_neg , SP
iandj , 319 , 1055 , test_neg , SP
iandj , 137 , 1216 , test_neg , SP
iandj , 225 , 1883 , test_neg , SP
iandj , 246 , 3803 , test_neg , SP
iandj , 99 , 3495 , test_neg , SP
iandj , 166 , 1895 , test_neg , SP
iandj , 130 , 4436 , test_neg , SP
iandj , 239 , 1829 , test_neg , SP
iandj , 71 , 244 , test_neg , SP
iandj , 6 , 1386 , test_neg , SP
iandj , 3 , 4502 , test_neg , SP
iandj , 237 , 1806 , test_neg , SP
iandj , 23 , 1203 , test_neg , SP
iandj , 256 , 2352 , test_neg , SP
iandj , 43 , 4340 , test_neg , SP
iandj , 69 , 627 , test_neg , SP
iandj , 167 , 1960 , test_neg , SP
iandj , 228 , 3401 , test_neg , SP
iandj , 268 , 1176 , test_neg , SP
iandj , 83 , 201 , test_neg , SP
iandj , 263 , 2612 , test_neg , SP
iandj , 254 , 2049 , test_neg , SP
iandj , 232 , 3249 , test_neg , SP
iandj , 118 , 4143 , test_neg , SP
iandj , 52 , 1536 , test_neg , SP
iandj , 247 , 1113 , test_neg , SP
iandj , 299 , 399 , test_neg , SP
iandj , 117 , 2018 , test_neg , SP
iandj , 303 , 1291 , test_neg , SP
iandj , 279 , 2487 , test_neg , SP
iandj , 41 , 3158 , test_neg , SP
iandj , 292 , 4188 , test_neg , SP
iandj , 190 , 680 , test_neg , SP
iandj , 195 , 3890 , test_neg , SP
iandj , 71 , 3149 , test_neg , SP
iandj , 205 , 724 , test_neg , SP
iandj , 24 , 586 , test_neg , SP
iandj , 95 , 416 , test_neg , SP
iandj , 293 , 968 , test_neg , SP
iandj , 64 , 3525 , test_neg , SP
iandj , 256 , 3016 , test_neg , SP
iandj , 164 , 4107 , test_neg , SP
iandj , 80 , 2765 , test_neg , SP
iandj , 167 , 1312 , test_neg , SP
iandj , 274 , 3563 , test_neg , SP
iandj , 23 , 4471 , test_neg , SP
iandj , 135 , 2215 , test_neg , SP
iandj , 136 , 1183 , test_neg , SP
iandj , 94 , 1680 , test_neg , SP
iandj , 265 , 3557 , test_neg , SP
iandj , 243 , 3047 , test_neg , SP
iandj , 256 , 1204 , test_neg , SP
iandj , 47 , 4406 , test_neg , SP
iandj , 127 , 3749 , test_neg , SP
iandj , 63 , 3397 , test_neg , SP
iandj , 143 , 3980 , test_neg , SP
iandj , 150 , 1372 , test_neg , SP
iandj , 65 , 1859 , test_neg , SP
iandj , 187 , 562 , test_neg , SP
iandj , 33 , 3207 , test_neg , SP
iandj , 4 , 2810 , test_neg , SP
iandj , 294 , 3927 , test_neg , SP
iandj , 154 , 3433 , test_neg , SP
iandj , 208 , 3233 , test_neg , SP
iandj , 149 , 261 , test_neg , SP
iandj , 297 , 3360 , test_neg , SP
iandj , 301 , 1133 , test_neg , SP
iandj , 220 , 3077 , test_neg , SP
iandj , 163 , 462 , test_neg , SP
iandj , 178 , 4312 , test_neg , SP
iandj , 219 , 2455 , test_neg , SP
iandj , 252 , 3780 , test_neg , SP
iandj , 23 , 2581 , test_neg , SP
iandj , 233 , 4242 , test_neg , SP
iandj , 96 , 2845 , test_neg , SP
iandj , 181 , 2778 , test_neg , SP
iandj , 92 , 1562 , test_neg , SP
iandj , 125 , 2604 , test_neg , SP
iandj , 145 , 2250 , test_neg , SP
iandj , 284 , 1609 , test_neg , SP
iandj , 212 , 2048 , test_neg , SP
iandj , 35 , 2443 , test_neg , SP
iandj , 207 , 3557 , test_neg , SP
iandj , 327 , 4065 , test_neg , SP
iandj , 81 , 1342 , test_neg , SP
iandj , 56 , 3439 , test_neg , SP
iandj , 176 , 3677 , test_neg , SP
iandj , 209 , 373 , test_neg , SP
iandj , 172 , 403 , test_neg , SP
iandj , 147 , 452 , test_neg , SP
iandj , 251 , 3174 , test_neg , SP
iandj , 138 , 3818 , test_neg , SP
iandj , 122 , 2879 , test_neg , SP
iandj , 0 , 1406 , test_neg , SP
iandj , 62 , 849 , test_neg , SP
iandj , 165 , 3630 , test_neg , SP
iandj , 216 , 2005 , test_neg , SP
iandj , 214 , 2586 , test_neg , SP
iandj , 85 , 2351 , test_neg , SP
iandj , 287 , 3793 , test_neg , SP
iandj , 221 , 528 , test_neg , SP
iandj , 209 , 984 , test_neg , SP
iandj , 99 , 893 , test_neg , SP
iandj , 154 , 3388 , test_neg , SP
iandj , 187 , 3806 , test_neg , SP
iandj , 194 , 3338 , test_neg , SP
iandj , 191 , 2746 , test_neg , SP
iandj , 103 , 1535 , test_neg , SP
iandj , 132 , 1983 , test_neg , SP
iandj , 333 , 977 , test_neg , SP
iandj , 101 , 3665 , test_neg , SP
iandj , 26 , 185 , test_neg , SP
iandj , 204 , 3996 , test_neg , SP
iandj , 185 , 1289 , test_neg , SP
iandj , 138 , 649 , test_neg , SP
iandj , 155 , 811 , test_neg , SP
iandj , 166 , 2036 , test_neg , SP
iandj , 108 , 3540 , test_neg , SP
iandj , 33 , 2327 , test_neg , SP
iandj , 106 , 3638 , test_neg , SP
iandj , 290 , 1563 , test_neg , SP
iandj , 333 , 2292 , test_neg , SP
iandj , 216 , 1669 , test_neg , SP
iandj , 50 , 183 , test_neg , SP
iandj , 232 , 2085 , test_neg , SP
iandj , 265 , 1943 , test_neg , SP
iandj , 92 , 3436 , test_neg , SP
iandj , 136 , 855 , test_neg , SP
iandj , 258 , 673 , test_neg , SP
iandj , 104 , 399 , test_neg , SP
iandj , 328 , 1727 , test_neg , SP
iandj , 287 , 2274 , test_neg , SP
iandj , 79 , 2769 , test_neg , SP
iandj , 326 , 3277 , test_neg , SP
iandj , 97 , 753 , test_neg , SP
iandj , 167 , 685 , test_neg , SP
iandj , 154 , 848 , test_neg , SP
iandj , 300 , 3858 , test_neg , SP
iandj , 4 , 3789 , test_neg , SP
iandj , 315 , 4319 , test_neg , SP
iandj , 150 , 2928 , test_neg , SP
iandj , 206 , 2832 , test_neg , SP
iandj , 42 , 4011 , test_neg , SP
iandj , 201 , 1298 , test_neg , SP
iandj , 187 , 1026 , test_neg , SP
iandj , 70 , 4490 , test_neg , SP
iandj , 97 , 3275 , test_neg , SP
iandj , 228 , 808 , test_neg , SP
iandj , 147 , 2441 , test_neg , SP
iandj , 111 , 1216 , test_neg , SP
iandj , 113 , 3165 , test_neg , SP
iandj , 316 , 1839 , test_neg , SP
iandj , 103 , 1388 , test_neg , SP
iandj , 45 , 4098 , test_neg , SP
iandj , 170 , 3056 , test_neg , SP
iandj , 116 , 1615 , test_neg , SP
iandj , 303 , 3016 , test_neg , SP
iandj , 307 , 372 , test_neg , SP
iandj , 254 , 1330 , test_neg , SP
iandj , 244 , 583 , test_neg , SP
iandj , 19 , 4183 , test_neg , SP
iandj , 286 , 2026 , test_neg , SP
iandj , 64 , 4459 , test_neg , SP
iandj , 323 , 918 , test_neg , SP
iandj , 8 , 348 , test_neg , SP
iandj , 55 , 2264 , test_neg , SP
iandj , 323 , 4211 , test_neg , SP
iandj , 218 , 4340 , test_neg , SP
iandj , 32 , 3305 , test_neg , SP
iandj , 293 , 804 , test_neg , SP
iandj , 171 , 2645 , test_neg , SP
iandj , 96 , 1227 , test_neg , SP
iandj , 257 , 4482 , test_neg , SP
iandj , 137 , 2053 , test_neg , SP
iandj , 313 , 2201 , test_neg , SP
iandj , 271 , 1225 , test_neg , SP
iandj , 223 , 3977 , test_neg , SP
iandj , 184 , 1208 , test_neg , SP
iandj , 156 , 3728 , test_neg , SP
iandj , 146 , 526 , test_neg , SP
iandj , 81 , 1360 , test_neg , SP
iandj , 32 , 4060 , test_neg , SP
iandj , 35 , 378 , test_neg , SP
iandj , 103 , 1217 , test_neg , SP
iandj , 296 , 4509 , test_neg , SP
iandj , 141 , 1769 , test_neg , SP
iandj , 72 , 1336 , test_neg , SP
iandj , 9 , 582 , test_neg , SP
iandj , 82 , 4388 , test_neg , SP
iandj , 291 , 3882 , test_neg , SP
iandj , 44 , 1573 , test_neg , SP
iandj , 285 , 3167 , test_neg , SP
iandj , 230 , 848 , test_neg , SP
iandj , 23 , 2976 , test_neg , SP
iandj , 326 , 867 , test_neg , SP
iandj , 98 , 3045 , test_neg , SP
iandj , 143 , 651 , test_neg , SP
iandj , 265 , 337 , test_neg , SP
iandj , 222 , 2288 , test_neg , SP
iandj , 281 , 4155 , test_neg , SP
iandj , 246 , 1245 , test_neg , SP
iandj , 155 , 1803 , test_neg , SP
iandj , 266 , 2361 , test_neg , SP
iandj , 245 , 2461 , test_neg , SP
iandj , 87 , 2841 , test_neg , SP
iandj , 297 , 2699 , test_neg , SP
iandj , 310 , 3460 , test_neg , SP
iandj , 70 , 4478 , test_neg , SP
iandj , 99 , 3897 , test_neg , SP
iandj , 107 , 727 , test_neg , SP
iandj , 299 , 2473 , test_neg , SP
iandj , 39 , 3959 , test_neg , SP
iandj , 179 , 4487 , test_neg , SP
iandj , 61 , 3667 , test_neg , SP
iandj , 253 , 2235 , test_neg , SP
iandj , 27 , 4064 , test_neg , SP
iandj , 248 , 1430 , test_neg , SP
iandj , 100 , 3993 , test_neg , SP
iandj , 103 , 2579 , test_neg , SP
iandj , 28 , 1442 , test_neg , SP
iandj , 270 , 640 , test_neg , SP
iandj , 167 , 597 , test_neg , SP
iandj , 99 , 1111 , test_neg , SP
iandj , 275 , 2754 , test_neg , SP
iandj , 115 , 3166 , test_neg , SP
iandj , 253 , 4419 , test_neg , SP
iandj , 163 , 1760 , test_neg , SP
iandj , 2 , 2284 , test_neg , SP
iandj , 29 , 2607 , test_neg , SP
iandj , 320 , 672 , test_neg , SP
iandj , 209 , 3978 , test_neg , SP
iandj , 238 , 2968 , test_neg , SP
iandj , 107 , 643 , test_neg , SP
iandj , 151 , 448 , test_neg , SP
iandj , 258 , 3986 , test_neg , SP
iandj , 18 , 673 , test_neg , SP
iandj , 35 , 1719 , test_neg , SP
iandj , 6 , 2593 , test_neg , SP
iandj , 135 , 825 , test_neg , SP
iandj , 169 , 2980 , test_neg , SP
iandj , 59 , 3120 , test_neg , SP
iandj , 78 , 649 , test_neg , SP
iandj , 251 , 1550 , test_neg , SP
iandj , 138 , 3159 , test_neg , SP
iandj , 269 , 4243 , test_neg , SP
iandj , 66 , 777 , test_neg , SP
iandj , 17 , 4168 , test_neg , SP
iandj , 134 , 3099 , test_neg , SP
iandj , 208 , 2403 , test_neg , SP
iandj , 47 , 1392 , test_neg , SP
iandj , 57 , 4075 , test_neg , SP
iandj , 274 , 4284 , test_neg , SP
iandj , 283 , 2613 , test_neg , SP
iandj , 290 , 2286 , test_neg , SP
iandj , 306 , 2398 , test_neg , SP
iandj , 57 , 894 , test_neg , SP
iandj , 201 , 2448 , test_neg , SP
iandj , 226 , 4030 , test_neg , SP
iandj , 37 , 1105 , test_neg , SP
iandj , 274 , 3498 , test_neg , SP
iandj , 119 , 1548 , test_neg , SP
iandj , 12 , 3153 , test_neg , SP
iandj , 302 , 4083 , test_neg , SP
iandj , 56 , 112 , test_neg , SP
iandj , 77 , 880 , test_neg , SP
iandj , 39 , 3345 , test_neg , SP
iandj , 42 , 3964 , test_neg , SP
iandj , 126 , 4085 , test_neg , SP
iandj , 158 , 3466 , test_neg , SP
iandj , 109 , 1302 , test_neg , SP
iandj , 175 , 798 , test_neg , SP
iandj , 325 , 3286 , test_neg , SP
iandj , 1 , 2754 , test_neg , SP
iandj , 285 , 4290 , test_neg , SP
iandj , 171 , 552 , test_neg , SP
iandj , 99 , 822 , test_neg , SP
iandj , 282 , 1576 , test_neg , SP
iandj , 125 , 1490 , test_neg , SP
iandj , 276 , 2852 , test_neg , SP
iandj , 153 , 3399 , test_neg , SP
iandj , 87 , 900 , test_neg , SP
iandj , 3 , 90 , test_neg , SP
iandj , 215 , 940 , test_neg , SP
iandj , 244 , 1470 , test_neg , SP
iandj , 54 , 4457 , test_neg , SP
iandj , 167 , 3753 , test_neg , SP
iandj , 95 , 1446 , test_neg , SP
iandj , 265 , 2231 , test_neg , SP
iandj , 29 , 4272 , test_neg , SP
iandj , 270 , 3191 , test_neg , SP
iandj , 221 , 1836 , test_neg , SP
iandj , 62 , 3376 , test_neg , SP
iandj , 307 , 1283 , test_neg , SP
iandj , 109 , 1509 , test_neg , SP
iandj , 94 , 3488 , test_neg , SP
iandj , 60 , 2698 , test_neg , SP
iandj , 239 , 3723 , test_neg , SP
iandj , 124 , 848 , test_neg , SP
iandj , 320 , 3753 , test_neg , SP
iandj , 154 , 3338 , test_neg , SP
iandj , 60 , 4074 , test_neg , SP
iandj , 69 , 3014 , test_neg , SP
iandj , 127 , 2342 , test_neg , SP
iandj , 285 , 2252 , test_neg , SP
iandj , 60 , 1777 , test_neg , SP
iandj , 151 , 2788 , test_neg , SP
iandj , 204 , 1089 , test_neg , SP
iandj , 328 , 3496 , test_neg , SP
iandj , 286 , 3951 , test_neg , SP
iandj , 187 , 3430 , test_neg , SP
iandj , 174 , 3038 , test_neg , SP
iandj , 275 , 1113 , test_neg , SP
iandj , 76 , 2942 , test_neg , SP
iandj , 202 , 2672 , test_neg , SP
iandj , 332 , 2299 , test_neg , SP
iandj , 53 , 1233 , test_neg , SP
iandj , 252 , 1890 , test_neg , SP
iandj , 197 , 741 , test_neg , SP
iandj , 256 , 325 , test_neg , SP
iandj , 254 , 321 , test_neg , SP
iandj , 111 , 2920 , test_neg , SP
iandj , 131 , 4139 , test_neg , SP
iandj , 321 , 4192 , test_neg , SP
iandj , 4 , 2607 , test_neg , SP
iandj , 240 , 3695 , test_neg , SP
iandj , 241 , 3163 , test_neg , SP
iandj , 55 , 564 , test_neg , SP
iandj , 38 , 3068 , test_neg , SP
iandj , 320 , 3345 , test_neg , SP
iandj , 322 , 3538 , test_neg , SP
iandj , 291 , 2667 , test_neg , SP
iandj , 223 , 2028 , test_neg , SP
iandj , 178 , 2547 , test_neg , SP
iandj , 257 , 2481 , test_neg , SP
iandj , 110 , 1689 , test_neg , SP
iandj , 175 , 3012 , test_neg , SP
iandj , 211 , 860 , test_neg , SP
iandj , 231 , 2949 , test_neg , SP
iandj , 149 , 271 , test_neg , SP
iandj , 110 , 3505 , test_neg , SP
iandj , 293 , 2450 , test_neg , SP
iandj , 319 , 2031 , test_neg , SP
iandj , 328 , 4080 , test_neg , SP
iandj , 152 , 1264 , test_neg , SP
iandj , 163 , 3105 , test_neg , SP
iandj , 320 , 1477 , test_neg , SP
iandj , 325 , 1743 , test_neg , SP
iandj , 202 , 3719 , test_neg , SP
iandj , 49 , 1183 , test_neg , SP
iandj , 190 , 2879 , test_neg , SP
iandj , 153 , 2648 , test_neg , SP
iandj , 40 , 1681 , test_neg , SP
iandj , 200 , 2299 , test_neg , SP
iandj , 45 , 147 , test_neg , SP
iandj , 249 , 1933 , test_neg , SP
iandj , 242 , 3110 , test_neg , SP
iandj , 155 , 3812 , test_neg , SP
iandj , 5 , 1736 , test_neg , SP
iandj , 70 , 1646 , test_neg , SP
iandj , 128 , 2384 , test_neg , SP
iandj , 116 , 2001 , test_neg , SP
iandj , 93 , 548 , test_neg , SP
iandj , 101 , 4275 , test_neg , SP
iandj , 308 , 1455 , test_neg , SP
iandj , 268 , 2944 , test_neg , SP
iandj , 148 , 745 , test_neg , SP
iandj , 263 , 3679 , test_neg , SP
iandj , 1 , 1650 , test_neg , SP
iandj , 65 , 770 , test_neg , SP
iandj , 51 , 3066 , test_neg , SP
iandj , 179 , 3297 , test_neg , SP
iandj , 88 , 3985 , test_neg , SP
iandj , 309 , 3786 , test_neg , SP
iandj , 154 , 418 , test_neg , SP
iandj , 152 , 3264 , test_neg , SP
iandj , 104 , 3839 , test_neg , SP
iandj , 80 , 2800 , test_neg , SP
iandj , 30 , 3539 , test_neg , SP
iandj , 252 , 1501 , test_neg , SP
iandj , 82 , 802 , test_neg , SP
iandj , 155 , 1675 , test_neg , SP
iandj , 319 , 1284 , test_neg , SP
iandj , 218 , 2280 , test_neg , SP
iandj , 277 , 2076 , test_neg , SP
iandj , 250 , 301 , test_neg , SP
iandj , 175 , 2685 , test_neg , SP
iandj , 297 , 416 , test_neg , SP
iandj , 114 , 2957 , test_neg , SP
iandj , 224 , 4402 , test_neg , SP
iandj , 317 , 379 , test_neg , SP
iandj , 2 , 3099 , test_neg , SP
iandj , 55 , 2879 , test_neg , SP
iandj , 19 , 2868 , test_neg , SP
iandj , 35 , 3756 , test_neg , SP
iandj , 181 , 1744 , test_neg , SP
iandj , 305 , 1718 , test_neg , SP
iandj , 264 , 2046 , test_neg , SP
iandj , 122 , 1365 , test_neg , SP
iandj , 93 , 4009 , test_neg , SP
iandj , 131 , 209 , test_neg , SP
iandj , 136 , 2941 , test_neg , SP
iandj , 131 , 1604 , test_neg , SP
iandj , 178 , 1671 , test_neg , SP
iandj , 185 , 2645 , test_neg , SP
iandj , 329 , 1056 , test_neg , SP
iandj , 124 , 3175 , test_neg , SP
iandj , 28 , 1610 , test_neg , SP
iandj , 173 , 3088 , test_neg , SP
iandj , 85 , 1316 , test_neg , SP
iandj , 155 , 547 , test_neg , SP
iandj , 289 , 1716 , test_neg , SP
iandj , 322 , 4122 , test_neg , SP
iandj , 71 , 3510 , test_neg , SP
iandj , 324 , 3013 , test_neg , SP
iandj , 190 , 1636 , test_neg , SP
iandj , 90 , 3932 , test_neg , SP
iandj , 194 , 2320 , test_neg , SP
iandj , 213 , 4005 , test_neg , SP
iandj , 206 , 514 , test_neg , SP
iandj , 294 , 1210 , test_neg , SP
iandj , 177 , 2565 , test_neg , SP
iandj , 76 , 3256 , test_neg , SP
iandj , 328 , 3985 , test_neg , SP
iandj , 238 , 3565 , test_neg , SP
iandj , 238 , 3840 , test_neg , SP
iandj , 198 , 1734 , test_neg , SP
iandj , 53 , 2768 , test_neg , SP
iandj , 259 , 1716 , test_neg , SP
iandj , 312 , 872 , test_neg , SP
iandj , 215 , 960 , test_neg , SP
iandj , 87 , 181 , test_neg , SP
iandj , 166 , 1318 , test_neg , SP
iandj , 255 , 2776 , test_neg , SP
iandj , 297 , 3879 , test_neg , SP
