, i and j  , i , j , nam , sk
2110, iandj ,260,2017, test_neg , MI
2111, iandj ,225,1787, test_neg , MI
2112, iandj ,19,715, test_neg , MI
2113, iandj ,135,4295, test_neg , MI
2114, iandj ,80,2535, test_neg , MI
2115, iandj ,163,4255, test_neg , MI
2116, iandj ,329,1681, test_neg , MI
2117, iandj ,170,441, test_neg , MI
2118, iandj ,57,131, test_neg , MI
2119, iandj ,319,4301, test_neg , MI
2120, iandj ,268,2727, test_neg , MI
2121, iandj ,176,2947, test_neg , MI
2122, iandj ,28,4364, test_neg , MI
2123, iandj ,52,1722, test_neg , MI
2124, iandj ,156,1741, test_neg , MI
2125, iandj ,326,3128, test_neg , MI
2126, iandj ,143,3915, test_neg , MI
2127, iandj ,323,1815, test_neg , MI
2128, iandj ,108,277, test_neg , MI
2129, iandj ,92,493, test_neg , MI
2130, iandj ,125,642, test_neg , MI
2131, iandj ,260,455, test_neg , MI
2132, iandj ,58,2231, test_neg , MI
2133, iandj ,37,2476, test_neg , MI
2134, iandj ,114,1284, test_neg , MI
2135, iandj ,206,1272, test_neg , MI
2136, iandj ,240,3929, test_neg , MI
2137, iandj ,13,4178, test_neg , MI
2138, iandj ,272,2659, test_neg , MI
2139, iandj ,314,2749, test_neg , MI
2140, iandj ,2,3966, test_neg , MI
2141, iandj ,285,3917, test_neg , MI
2142, iandj ,60,4068, test_neg , MI
2143, iandj ,274,4369, test_neg , MI
2144, iandj ,243,1608, test_neg , MI
2145, iandj ,98,1342, test_neg , MI
2146, iandj ,115,1496, test_neg , MI
2147, iandj ,146,742, test_neg , MI
2148, iandj ,172,950, test_neg , MI
2149, iandj ,273,1976, test_neg , MI
2150, iandj ,38,3011, test_neg , MI
2151, iandj ,330,2728, test_neg , MI
2152, iandj ,18,3500, test_neg , MI
2153, iandj ,172,3616, test_neg , MI
2154, iandj ,188,3964, test_neg , MI
2155, iandj ,267,2012, test_neg , MI
2156, iandj ,170,1952, test_neg , MI
2157, iandj ,152,1840, test_neg , MI
2158, iandj ,252,370, test_neg , MI
2159, iandj ,223,4381, test_neg , MI
2160, iandj ,125,1622, test_neg , MI
2161, iandj ,154,467, test_neg , MI
2162, iandj ,322,2682, test_neg , MI
2163, iandj ,153,1961, test_neg , MI
2164, iandj ,46,509, test_neg , MI
2165, iandj ,130,1873, test_neg , MI
2166, iandj ,8,2855, test_neg , MI
2167, iandj ,1,1925, test_neg , MI
2168, iandj ,69,3974, test_neg , MI
2169, iandj ,35,3792, test_neg , MI
2170, iandj ,220,2513, test_neg , MI
2171, iandj ,71,2303, test_neg , MI
2172, iandj ,332,3301, test_neg , MI
2173, iandj ,293,3746, test_neg , MI
2174, iandj ,34,1679, test_neg , MI
2175, iandj ,154,3010, test_neg , MI
2176, iandj ,78,4182, test_neg , MI
2177, iandj ,285,2697, test_neg , MI
2178, iandj ,13,4490, test_neg , MI
2179, iandj ,259,1982, test_neg , MI
2180, iandj ,242,2607, test_neg , MI
2181, iandj ,192,2236, test_neg , MI
2182, iandj ,244,741, test_neg , MI
2183, iandj ,117,1511, test_neg , MI
2184, iandj ,129,4481, test_neg , MI
2185, iandj ,32,3868, test_neg , MI
2186, iandj ,75,301, test_neg , MI
2187, iandj ,316,4045, test_neg , MI
2188, iandj ,332,2955, test_neg , MI
2189, iandj ,81,2469, test_neg , MI
2190, iandj ,117,819, test_neg , MI
2191, iandj ,324,1056, test_neg , MI
2192, iandj ,234,2845, test_neg , MI
2193, iandj ,272,3703, test_neg , MI
2194, iandj ,301,3606, test_neg , MI
2195, iandj ,110,2990, test_neg , MI
2196, iandj ,2,1084, test_neg , MI
2197, iandj ,11,1519, test_neg , MI
2198, iandj ,43,818, test_neg , MI
2199, iandj ,296,2620, test_neg , MI
2200, iandj ,129,2421, test_neg , MI
2201, iandj ,126,1142, test_neg , MI
2202, iandj ,189,1181, test_neg , MI
2203, iandj ,49,3291, test_neg , MI
2204, iandj ,231,2002, test_neg , MI
2205, iandj ,187,3684, test_neg , MI
2206, iandj ,156,3413, test_neg , MI
2207, iandj ,230,794, test_neg , MI
2208, iandj ,25,4441, test_neg , MI
2209, iandj ,108,320, test_neg , MI
2210, iandj ,280,3174, test_neg , MI
2211, iandj ,86,2156, test_neg , MI
2212, iandj ,176,3030, test_neg , MI
2213, iandj ,264,2756, test_neg , MI
2214, iandj ,303,2550, test_neg , MI
2215, iandj ,36,61, test_neg , MI
2216, iandj ,131,1848, test_neg , MI
2217, iandj ,174,2680, test_neg , MI
2218, iandj ,271,869, test_neg , MI
2219, iandj ,59,2200, test_neg , MI
2220, iandj ,326,2313, test_neg , MI
2221, iandj ,16,1634, test_neg , MI
2222, iandj ,234,1576, test_neg , MI
2223, iandj ,177,2150, test_neg , MI
2224, iandj ,101,229, test_neg , MI
2225, iandj ,328,1544, test_neg , MI
2226, iandj ,22,3786, test_neg , MI
2227, iandj ,309,2175, test_neg , MI
2228, iandj ,205,3824, test_neg , MI
2229, iandj ,272,821, test_neg , MI
2230, iandj ,252,2266, test_neg , MI
2231, iandj ,22,3105, test_neg , MI
2232, iandj ,94,4242, test_neg , MI
2233, iandj ,332,2572, test_neg , MI
2234, iandj ,109,2206, test_neg , MI
2235, iandj ,155,245, test_neg , MI
2236, iandj ,15,2454, test_neg , MI
2237, iandj ,39,2336, test_neg , MI
2238, iandj ,174,894, test_neg , MI
2239, iandj ,156,934, test_neg , MI
2240, iandj ,285,288, test_neg , MI
2241, iandj ,226,4217, test_neg , MI
2242, iandj ,32,2074, test_neg , MI
2243, iandj ,108,3043, test_neg , MI
2244, iandj ,287,1421, test_neg , MI
2245, iandj ,187,3324, test_neg , MI
2246, iandj ,303,2868, test_neg , MI
2247, iandj ,330,3003, test_neg , MI
2248, iandj ,21,3991, test_neg , MI
2249, iandj ,166,892, test_neg , MI
2250, iandj ,152,3017, test_neg , MI
2251, iandj ,274,2917, test_neg , MI
2252, iandj ,152,4262, test_neg , MI
2253, iandj ,72,1475, test_neg , MI
2254, iandj ,21,1089, test_neg , MI
2255, iandj ,245,2463, test_neg , MI
2256, iandj ,124,221, test_neg , MI
2257, iandj ,164,1209, test_neg , MI
2258, iandj ,290,3008, test_neg , MI
2259, iandj ,314,4480, test_neg , MI
2260, iandj ,186,3348, test_neg , MI
2261, iandj ,160,4422, test_neg , MI
2262, iandj ,324,3555, test_neg , MI
2263, iandj ,27,3304, test_neg , MI
2264, iandj ,213,4117, test_neg , MI
2265, iandj ,48,3396, test_neg , MI
2266, iandj ,302,2282, test_neg , MI
2267, iandj ,243,3752, test_neg , MI
2268, iandj ,52,4303, test_neg , MI
2269, iandj ,222,1927, test_neg , MI
2270, iandj ,251,2752, test_neg , MI
2271, iandj ,186,784, test_neg , MI
2272, iandj ,260,1475, test_neg , MI
2273, iandj ,151,472, test_neg , MI
2274, iandj ,47,3612, test_neg , MI
2275, iandj ,100,1718, test_neg , MI
2276, iandj ,309,4042, test_neg , MI
2277, iandj ,85,3874, test_neg , MI
2278, iandj ,160,3920, test_neg , MI
2279, iandj ,22,325, test_neg , MI
2280, iandj ,145,329, test_neg , MI
2281, iandj ,303,1509, test_neg , MI
2282, iandj ,290,1046, test_neg , MI
2283, iandj ,23,4159, test_neg , MI
2284, iandj ,14,303, test_neg , MI
2285, iandj ,108,802, test_neg , MI
2286, iandj ,171,1923, test_neg , MI
2287, iandj ,76,3390, test_neg , MI
2288, iandj ,54,2809, test_neg , MI
2289, iandj ,187,1633, test_neg , MI
2290, iandj ,144,2646, test_neg , MI
2291, iandj ,86,1162, test_neg , MI
2292, iandj ,203,3083, test_neg , MI
2293, iandj ,260,3910, test_neg , MI
2294, iandj ,142,928, test_neg , MI
2295, iandj ,331,3902, test_neg , MI
2296, iandj ,229,1274, test_neg , MI
2297, iandj ,95,2541, test_neg , MI
2298, iandj ,60,212, test_neg , MI
2299, iandj ,295,1482, test_neg , MI
2300, iandj ,319,1055, test_neg , MI
2301, iandj ,137,1216, test_neg , MI
2302, iandj ,225,1883, test_neg , MI
2303, iandj ,246,3803, test_neg , MI
2304, iandj ,99,3495, test_neg , MI
2305, iandj ,166,1895, test_neg , MI
2306, iandj ,130,4436, test_neg , MI
2307, iandj ,239,1829, test_neg , MI
2308, iandj ,71,244, test_neg , MI
2309, iandj ,6,1386, test_neg , MI
2310, iandj ,3,4502, test_neg , MI
2311, iandj ,237,1806, test_neg , MI
2312, iandj ,23,1203, test_neg , MI
2313, iandj ,256,2352, test_neg , MI
2314, iandj ,43,4340, test_neg , MI
2315, iandj ,69,627, test_neg , MI
2316, iandj ,167,1960, test_neg , MI
2317, iandj ,228,3401, test_neg , MI
2318, iandj ,268,1176, test_neg , MI
2319, iandj ,83,201, test_neg , MI
2320, iandj ,263,2612, test_neg , MI
2321, iandj ,254,2049, test_neg , MI
2322, iandj ,232,3249, test_neg , MI
2323, iandj ,118,4143, test_neg , MI
2324, iandj ,52,1536, test_neg , MI
2325, iandj ,247,1113, test_neg , MI
2326, iandj ,299,399, test_neg , MI
2327, iandj ,117,2018, test_neg , MI
2328, iandj ,303,1291, test_neg , MI
2329, iandj ,279,2487, test_neg , MI
2330, iandj ,41,3158, test_neg , MI
2331, iandj ,292,4188, test_neg , MI
2332, iandj ,190,680, test_neg , MI
2333, iandj ,195,3890, test_neg , MI
2334, iandj ,71,3149, test_neg , MI
2335, iandj ,205,724, test_neg , MI
2336, iandj ,24,586, test_neg , MI
2337, iandj ,95,416, test_neg , MI
2338, iandj ,293,968, test_neg , MI
2339, iandj ,64,3525, test_neg , MI
2340, iandj ,256,3016, test_neg , MI
2341, iandj ,164,4107, test_neg , MI
2342, iandj ,80,2765, test_neg , MI
2343, iandj ,167,1312, test_neg , MI
2344, iandj ,274,3563, test_neg , MI
2345, iandj ,23,4471, test_neg , MI
2346, iandj ,135,2215, test_neg , MI
2347, iandj ,136,1183, test_neg , MI
2348, iandj ,94,1680, test_neg , MI
2349, iandj ,265,3557, test_neg , MI
2350, iandj ,243,3047, test_neg , MI
2351, iandj ,256,1204, test_neg , MI
2352, iandj ,47,4406, test_neg , MI
2353, iandj ,127,3749, test_neg , MI
2354, iandj ,63,3397, test_neg , MI
2355, iandj ,143,3980, test_neg , MI
2356, iandj ,150,1372, test_neg , MI
2357, iandj ,65,1859, test_neg , MI
2358, iandj ,187,562, test_neg , MI
2359, iandj ,33,3207, test_neg , MI
2360, iandj ,4,2810, test_neg , MI
2361, iandj ,294,3927, test_neg , MI
2362, iandj ,154,3433, test_neg , MI
2363, iandj ,208,3233, test_neg , MI
2364, iandj ,149,261, test_neg , MI
2365, iandj ,297,3360, test_neg , MI
2366, iandj ,301,1133, test_neg , MI
2367, iandj ,220,3077, test_neg , MI
2368, iandj ,163,462, test_neg , MI
2369, iandj ,178,4312, test_neg , MI
2370, iandj ,219,2455, test_neg , MI
2371, iandj ,252,3780, test_neg , MI
2372, iandj ,23,2581, test_neg , MI
2373, iandj ,233,4242, test_neg , MI
2374, iandj ,96,2845, test_neg , MI
2375, iandj ,181,2778, test_neg , MI
2376, iandj ,92,1562, test_neg , MI
2377, iandj ,125,2604, test_neg , MI
2378, iandj ,145,2250, test_neg , MI
2379, iandj ,284,1609, test_neg , MI
2380, iandj ,212,2048, test_neg , MI
2381, iandj ,35,2443, test_neg , MI
2382, iandj ,207,3557, test_neg , MI
2383, iandj ,327,4065, test_neg , MI
2384, iandj ,81,1342, test_neg , MI
2385, iandj ,56,3439, test_neg , MI
2386, iandj ,176,3677, test_neg , MI
2387, iandj ,209,373, test_neg , MI
2388, iandj ,172,403, test_neg , MI
2389, iandj ,147,452, test_neg , MI
2390, iandj ,251,3174, test_neg , MI
2391, iandj ,138,3818, test_neg , MI
2392, iandj ,122,2879, test_neg , MI
2393, iandj ,0,1406, test_neg , MI
2394, iandj ,62,849, test_neg , MI
2395, iandj ,165,3630, test_neg , MI
2396, iandj ,216,2005, test_neg , MI
2397, iandj ,214,2586, test_neg , MI
2398, iandj ,85,2351, test_neg , MI
2399, iandj ,287,3793, test_neg , MI
2400, iandj ,221,528, test_neg , MI
2401, iandj ,209,984, test_neg , MI
2402, iandj ,99,893, test_neg , MI
2403, iandj ,154,3388, test_neg , MI
2404, iandj ,187,3806, test_neg , MI
2405, iandj ,194,3338, test_neg , MI
2406, iandj ,191,2746, test_neg , MI
2407, iandj ,103,1535, test_neg , MI
2408, iandj ,132,1983, test_neg , MI
2409, iandj ,333,977, test_neg , MI
2410, iandj ,101,3665, test_neg , MI
2411, iandj ,26,185, test_neg , MI
2412, iandj ,204,3996, test_neg , MI
2413, iandj ,185,1289, test_neg , MI
2414, iandj ,138,649, test_neg , MI
2415, iandj ,155,811, test_neg , MI
2416, iandj ,166,2036, test_neg , MI
2417, iandj ,108,3540, test_neg , MI
2418, iandj ,33,2327, test_neg , MI
2419, iandj ,106,3638, test_neg , MI
2420, iandj ,290,1563, test_neg , MI
2421, iandj ,333,2292, test_neg , MI
2422, iandj ,216,1669, test_neg , MI
2423, iandj ,50,183, test_neg , MI
2424, iandj ,232,2085, test_neg , MI
2425, iandj ,265,1943, test_neg , MI
2426, iandj ,92,3436, test_neg , MI
2427, iandj ,136,855, test_neg , MI
2428, iandj ,258,673, test_neg , MI
2429, iandj ,104,399, test_neg , MI
2430, iandj ,328,1727, test_neg , MI
2431, iandj ,287,2274, test_neg , MI
2432, iandj ,79,2769, test_neg , MI
2433, iandj ,326,3277, test_neg , MI
2434, iandj ,97,753, test_neg , MI
2435, iandj ,167,685, test_neg , MI
2436, iandj ,154,848, test_neg , MI
2437, iandj ,300,3858, test_neg , MI
2438, iandj ,4,3789, test_neg , MI
2439, iandj ,315,4319, test_neg , MI
2440, iandj ,150,2928, test_neg , MI
2441, iandj ,206,2832, test_neg , MI
2442, iandj ,42,4011, test_neg , MI
2443, iandj ,201,1298, test_neg , MI
2444, iandj ,187,1026, test_neg , MI
2445, iandj ,70,4490, test_neg , MI
2446, iandj ,97,3275, test_neg , MI
2447, iandj ,228,808, test_neg , MI
2448, iandj ,147,2441, test_neg , MI
2449, iandj ,111,1216, test_neg , MI
2450, iandj ,113,3165, test_neg , MI
2451, iandj ,316,1839, test_neg , MI
2452, iandj ,103,1388, test_neg , MI
2453, iandj ,45,4098, test_neg , MI
2454, iandj ,170,3056, test_neg , MI
2455, iandj ,116,1615, test_neg , MI
2456, iandj ,303,3016, test_neg , MI
2457, iandj ,307,372, test_neg , MI
2458, iandj ,254,1330, test_neg , MI
2459, iandj ,244,583, test_neg , MI
2460, iandj ,19,4183, test_neg , MI
2461, iandj ,286,2026, test_neg , MI
2462, iandj ,64,4459, test_neg , MI
2463, iandj ,323,918, test_neg , MI
2464, iandj ,8,348, test_neg , MI
2465, iandj ,55,2264, test_neg , MI
2466, iandj ,323,4211, test_neg , MI
2467, iandj ,218,4340, test_neg , MI
2468, iandj ,32,3305, test_neg , MI
2469, iandj ,293,804, test_neg , MI
2470, iandj ,171,2645, test_neg , MI
2471, iandj ,96,1227, test_neg , MI
2472, iandj ,257,4482, test_neg , MI
2473, iandj ,137,2053, test_neg , MI
2474, iandj ,313,2201, test_neg , MI
2475, iandj ,271,1225, test_neg , MI
2476, iandj ,223,3977, test_neg , MI
2477, iandj ,184,1208, test_neg , MI
2478, iandj ,156,3728, test_neg , MI
2479, iandj ,146,526, test_neg , MI
2480, iandj ,81,1360, test_neg , MI
2481, iandj ,32,4060, test_neg , MI
2482, iandj ,35,378, test_neg , MI
2483, iandj ,103,1217, test_neg , MI
2484, iandj ,296,4509, test_neg , MI
2485, iandj ,141,1769, test_neg , MI
2486, iandj ,72,1336, test_neg , MI
2487, iandj ,9,582, test_neg , MI
2488, iandj ,82,4388, test_neg , MI
2489, iandj ,291,3882, test_neg , MI
2490, iandj ,44,1573, test_neg , MI
2491, iandj ,285,3167, test_neg , MI
2492, iandj ,230,848, test_neg , MI
2493, iandj ,23,2976, test_neg , MI
2494, iandj ,326,867, test_neg , MI
2495, iandj ,98,3045, test_neg , MI
2496, iandj ,143,651, test_neg , MI
2497, iandj ,265,337, test_neg , MI
2498, iandj ,222,2288, test_neg , MI
2499, iandj ,281,4155, test_neg , MI
2500, iandj ,246,1245, test_neg , MI
2501, iandj ,155,1803, test_neg , MI
2502, iandj ,266,2361, test_neg , MI
2503, iandj ,245,2461, test_neg , MI
2504, iandj ,87,2841, test_neg , MI
2505, iandj ,297,2699, test_neg , MI
2506, iandj ,310,3460, test_neg , MI
2507, iandj ,70,4478, test_neg , MI
2508, iandj ,99,3897, test_neg , MI
2509, iandj ,107,727, test_neg , MI
2510, iandj ,299,2473, test_neg , MI
2511, iandj ,39,3959, test_neg , MI
2512, iandj ,179,4487, test_neg , MI
2513, iandj ,61,3667, test_neg , MI
2514, iandj ,253,2235, test_neg , MI
2515, iandj ,27,4064, test_neg , MI
2516, iandj ,248,1430, test_neg , MI
2517, iandj ,100,3993, test_neg , MI
2518, iandj ,103,2579, test_neg , MI
2519, iandj ,28,1442, test_neg , MI
2520, iandj ,270,640, test_neg , MI
2521, iandj ,167,597, test_neg , MI
2522, iandj ,99,1111, test_neg , MI
2523, iandj ,275,2754, test_neg , MI
2524, iandj ,115,3166, test_neg , MI
2525, iandj ,253,4419, test_neg , MI
2526, iandj ,163,1760, test_neg , MI
2527, iandj ,2,2284, test_neg , MI
2528, iandj ,29,2607, test_neg , MI
2529, iandj ,320,672, test_neg , MI
2530, iandj ,209,3978, test_neg , MI
2531, iandj ,238,2968, test_neg , MI
2532, iandj ,107,643, test_neg , MI
2533, iandj ,151,448, test_neg , MI
2534, iandj ,258,3986, test_neg , MI
2535, iandj ,18,673, test_neg , MI
2536, iandj ,35,1719, test_neg , MI
2537, iandj ,6,2593, test_neg , MI
2538, iandj ,135,825, test_neg , MI
2539, iandj ,169,2980, test_neg , MI
2540, iandj ,59,3120, test_neg , MI
2541, iandj ,78,649, test_neg , MI
2542, iandj ,251,1550, test_neg , MI
2543, iandj ,138,3159, test_neg , MI
2544, iandj ,269,4243, test_neg , MI
2545, iandj ,66,777, test_neg , MI
2546, iandj ,17,4168, test_neg , MI
2547, iandj ,134,3099, test_neg , MI
2548, iandj ,208,2403, test_neg , MI
2549, iandj ,47,1392, test_neg , MI
2550, iandj ,57,4075, test_neg , MI
2551, iandj ,274,4284, test_neg , MI
2552, iandj ,283,2613, test_neg , MI
2553, iandj ,290,2286, test_neg , MI
2554, iandj ,306,2398, test_neg , MI
2555, iandj ,57,894, test_neg , MI
2556, iandj ,201,2448, test_neg , MI
2557, iandj ,226,4030, test_neg , MI
2558, iandj ,37,1105, test_neg , MI
2559, iandj ,274,3498, test_neg , MI
2560, iandj ,119,1548, test_neg , MI
2561, iandj ,12,3153, test_neg , MI
2562, iandj ,302,4083, test_neg , MI
2563, iandj ,56,112, test_neg , MI
2564, iandj ,77,880, test_neg , MI
2565, iandj ,39,3345, test_neg , MI
2566, iandj ,42,3964, test_neg , MI
2567, iandj ,126,4085, test_neg , MI
2568, iandj ,158,3466, test_neg , MI
2569, iandj ,109,1302, test_neg , MI
2570, iandj ,175,798, test_neg , MI
2571, iandj ,325,3286, test_neg , MI
2572, iandj ,1,2754, test_neg , MI
2573, iandj ,285,4290, test_neg , MI
2574, iandj ,171,552, test_neg , MI
2575, iandj ,99,822, test_neg , MI
2576, iandj ,282,1576, test_neg , MI
2577, iandj ,125,1490, test_neg , MI
2578, iandj ,276,2852, test_neg , MI
2579, iandj ,153,3399, test_neg , MI
2580, iandj ,87,900, test_neg , MI
2581, iandj ,3,90, test_neg , MI
2582, iandj ,215,940, test_neg , MI
2583, iandj ,244,1470, test_neg , MI
2584, iandj ,54,4457, test_neg , MI
2585, iandj ,167,3753, test_neg , MI
2586, iandj ,95,1446, test_neg , MI
2587, iandj ,265,2231, test_neg , MI
2588, iandj ,29,4272, test_neg , MI
2589, iandj ,270,3191, test_neg , MI
2590, iandj ,221,1836, test_neg , MI
2591, iandj ,62,3376, test_neg , MI
2592, iandj ,307,1283, test_neg , MI
2593, iandj ,109,1509, test_neg , MI
2594, iandj ,94,3488, test_neg , MI
2595, iandj ,60,2698, test_neg , MI
2596, iandj ,239,3723, test_neg , MI
2597, iandj ,124,848, test_neg , MI
2598, iandj ,320,3753, test_neg , MI
2599, iandj ,154,3338, test_neg , MI
2600, iandj ,60,4074, test_neg , MI
2601, iandj ,69,3014, test_neg , MI
2602, iandj ,127,2342, test_neg , MI
2603, iandj ,285,2252, test_neg , MI
2604, iandj ,60,1777, test_neg , MI
2605, iandj ,151,2788, test_neg , MI
2606, iandj ,204,1089, test_neg , MI
2607, iandj ,328,3496, test_neg , MI
2608, iandj ,286,3951, test_neg , MI
2609, iandj ,187,3430, test_neg , MI
2610, iandj ,174,3038, test_neg , MI
2611, iandj ,275,1113, test_neg , MI
2612, iandj ,76,2942, test_neg , MI
2613, iandj ,202,2672, test_neg , MI
2614, iandj ,332,2299, test_neg , MI
2615, iandj ,53,1233, test_neg , MI
2616, iandj ,252,1890, test_neg , MI
2617, iandj ,197,741, test_neg , MI
2618, iandj ,256,325, test_neg , MI
2619, iandj ,254,321, test_neg , MI
2620, iandj ,111,2920, test_neg , MI
2621, iandj ,131,4139, test_neg , MI
2622, iandj ,321,4192, test_neg , MI
2623, iandj ,4,2607, test_neg , MI
2624, iandj ,240,3695, test_neg , MI
2625, iandj ,241,3163, test_neg , MI
2626, iandj ,55,564, test_neg , MI
2627, iandj ,38,3068, test_neg , MI
2628, iandj ,320,3345, test_neg , MI
2629, iandj ,322,3538, test_neg , MI
2630, iandj ,291,2667, test_neg , MI
2631, iandj ,223,2028, test_neg , MI
2632, iandj ,178,2547, test_neg , MI
2633, iandj ,257,2481, test_neg , MI
2634, iandj ,110,1689, test_neg , MI
2635, iandj ,175,3012, test_neg , MI
2636, iandj ,211,860, test_neg , MI
2637, iandj ,231,2949, test_neg , MI
2638, iandj ,149,271, test_neg , MI
2639, iandj ,110,3505, test_neg , MI
2640, iandj ,293,2450, test_neg , MI
2641, iandj ,319,2031, test_neg , MI
2642, iandj ,328,4080, test_neg , MI
2643, iandj ,152,1264, test_neg , MI
2644, iandj ,163,3105, test_neg , MI
2645, iandj ,320,1477, test_neg , MI
2646, iandj ,325,1743, test_neg , MI
2647, iandj ,202,3719, test_neg , MI
2648, iandj ,49,1183, test_neg , MI
2649, iandj ,190,2879, test_neg , MI
2650, iandj ,153,2648, test_neg , MI
2651, iandj ,40,1681, test_neg , MI
2652, iandj ,200,2299, test_neg , MI
2653, iandj ,45,147, test_neg , MI
2654, iandj ,249,1933, test_neg , MI
2655, iandj ,242,3110, test_neg , MI
2656, iandj ,155,3812, test_neg , MI
2657, iandj ,5,1736, test_neg , MI
2658, iandj ,70,1646, test_neg , MI
2659, iandj ,128,2384, test_neg , MI
2660, iandj ,116,2001, test_neg , MI
2661, iandj ,93,548, test_neg , MI
2662, iandj ,101,4275, test_neg , MI
2663, iandj ,308,1455, test_neg , MI
2664, iandj ,268,2944, test_neg , MI
2665, iandj ,148,745, test_neg , MI
2666, iandj ,263,3679, test_neg , MI
2667, iandj ,1,1650, test_neg , MI
2668, iandj ,65,770, test_neg , MI
2669, iandj ,51,3066, test_neg , MI
2670, iandj ,179,3297, test_neg , MI
2671, iandj ,88,3985, test_neg , MI
2672, iandj ,309,3786, test_neg , MI
2673, iandj ,154,418, test_neg , MI
2674, iandj ,152,3264, test_neg , MI
2675, iandj ,104,3839, test_neg , MI
2676, iandj ,80,2800, test_neg , MI
2677, iandj ,30,3539, test_neg , MI
2678, iandj ,252,1501, test_neg , MI
2679, iandj ,82,802, test_neg , MI
2680, iandj ,155,1675, test_neg , MI
2681, iandj ,319,1284, test_neg , MI
2682, iandj ,218,2280, test_neg , MI
2683, iandj ,277,2076, test_neg , MI
2684, iandj ,250,301, test_neg , MI
2685, iandj ,175,2685, test_neg , MI
2686, iandj ,297,416, test_neg , MI
2687, iandj ,114,2957, test_neg , MI
2688, iandj ,224,4402, test_neg , MI
2689, iandj ,317,379, test_neg , MI
2690, iandj ,2,3099, test_neg , MI
2691, iandj ,55,2879, test_neg , MI
2692, iandj ,19,2868, test_neg , MI
2693, iandj ,35,3756, test_neg , MI
2694, iandj ,181,1744, test_neg , MI
2695, iandj ,305,1718, test_neg , MI
2696, iandj ,264,2046, test_neg , MI
2697, iandj ,122,1365, test_neg , MI
2698, iandj ,93,4009, test_neg , MI
2699, iandj ,131,209, test_neg , MI
2700, iandj ,136,2941, test_neg , MI
2701, iandj ,131,1604, test_neg , MI
2702, iandj ,178,1671, test_neg , MI
2703, iandj ,185,2645, test_neg , MI
2704, iandj ,329,1056, test_neg , MI
2705, iandj ,124,3175, test_neg , MI
2706, iandj ,28,1610, test_neg , MI
2707, iandj ,173,3088, test_neg , MI
2708, iandj ,85,1316, test_neg , MI
2709, iandj ,155,547, test_neg , MI
2710, iandj ,289,1716, test_neg , MI
2711, iandj ,322,4122, test_neg , MI
2712, iandj ,71,3510, test_neg , MI
2713, iandj ,324,3013, test_neg , MI
2714, iandj ,190,1636, test_neg , MI
2715, iandj ,90,3932, test_neg , MI
2716, iandj ,194,2320, test_neg , MI
2717, iandj ,213,4005, test_neg , MI
2718, iandj ,206,514, test_neg , MI
2719, iandj ,294,1210, test_neg , MI
2720, iandj ,177,2565, test_neg , MI
2721, iandj ,76,3256, test_neg , MI
2722, iandj ,328,3985, test_neg , MI
2723, iandj ,238,3565, test_neg , MI
2724, iandj ,238,3840, test_neg , MI
2725, iandj ,198,1734, test_neg , MI
2726, iandj ,53,2768, test_neg , MI
2727, iandj ,259,1716, test_neg , MI
2728, iandj ,312,872, test_neg , MI
2729, iandj ,215,960, test_neg , MI
2730, iandj ,87,181, test_neg , MI
2731, iandj ,166,1318, test_neg , MI
2732, iandj ,255,2776, test_neg , MI
2733, iandj ,297,3879, test_neg , MI
2734, iandj ,204,2486, test_neg , MI
2735, iandj ,182,1284, test_neg , MI
2736, iandj ,198,2533, test_neg , MI
2737, iandj ,135,3740, test_neg , MI
2738, iandj ,3,943, test_neg , MI
2739, iandj ,54,2853, test_neg , MI
2740, iandj ,235,3452, test_neg , MI
2741, iandj ,210,1567, test_neg , MI
2742, iandj ,270,1895, test_neg , MI
2743, iandj ,169,3020, test_neg , MI
2744, iandj ,136,1942, test_neg , MI
2745, iandj ,49,203, test_neg , MI
2746, iandj ,35,81, test_neg , MI
2747, iandj ,187,1409, test_neg , MI
2748, iandj ,90,3901, test_neg , MI
2749, iandj ,42,3346, test_neg , MI
2750, iandj ,38,1530, test_neg , MI
2751, iandj ,223,1572, test_neg , MI
2752, iandj ,10,3707, test_neg , MI
2753, iandj ,54,2991, test_neg , MI
2754, iandj ,310,4242, test_neg , MI
2755, iandj ,51,4227, test_neg , MI
2756, iandj ,265,3592, test_neg , MI
2757, iandj ,302,2486, test_neg , MI
2758, iandj ,66,1877, test_neg , MI
2759, iandj ,316,2226, test_neg , MI
2760, iandj ,65,1147, test_neg , MI
2761, iandj ,279,1921, test_neg , MI
2762, iandj ,209,2625, test_neg , MI
2763, iandj ,23,3258, test_neg , MI
2764, iandj ,167,1478, test_neg , MI
2765, iandj ,266,3210, test_neg , MI
2766, iandj ,293,2250, test_neg , MI
2767, iandj ,218,1871, test_neg , MI
2768, iandj ,52,2847, test_neg , MI
2769, iandj ,128,2815, test_neg , MI
2770, iandj ,93,2787, test_neg , MI
2771, iandj ,224,1397, test_neg , MI
2772, iandj ,278,1211, test_neg , MI
2773, iandj ,94,346, test_neg , MI
2774, iandj ,255,1323, test_neg , MI
2775, iandj ,325,1251, test_neg , MI
2776, iandj ,132,375, test_neg , MI
2777, iandj ,237,647, test_neg , MI
2778, iandj ,249,2298, test_neg , MI
2779, iandj ,90,3216, test_neg , MI
2780, iandj ,193,3106, test_neg , MI
